UserID,basket_icon_click,basket_add_list,basket_add_detail,sort_by,image_picker,account_page_click,promo_banner_click,detail_wishlist_add,list_size_dropdown,closed_minibasket_click,checked_delivery_detail,checked_returns_detail,sign_in,saw_checkout,saw_sizecharts,saw_delivery,saw_account_upgrade,saw_homepage,device_mobile,device_computer,device_tablet,returning_user,loc_uk,ordered
c7b5-895677cd-c7b5-4av7-b671-62205,1,1,1,0,0,0,0,0,1,1,1,0,1,1,0,0,0,1,1,0,0,1,1,1
c656-8957d5d9-c656-43b1-a577-200004,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,1
294c-8958c010-294c-41a6-a46b-333711,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1,1,1
86a6-89595407-86a6-b149-b6d4-656806,0,0,1,0,0,0,1,0,1,0,1,0,1,1,0,0,1,1,1,0,0,0,1,1
7050-89595772-7050-47b7-9471-52829,1,1,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,1,0,0,0,1,1
8404-89621e45-8404-b169-b530-222196,0,0,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,1,1
41e2-8968avd1-41e2-40a7-9a98-180751,1,1,1,1,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,1,1,1,1
77b4-8967d387-77b4-41c3-b067-464931,1,1,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,0,0,1,1,1
1681-89725a55-1681-4250-bb72-509872,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,1,0,1,1
7bd6-897c11e3-7bd6-4747-864b-826485,0,0,1,0,0,0,0,0,0,1,1,0,1,1,0,0,0,1,0,0,1,1,1,1
b576-89824619-b576-4797-9683-316561,0,1,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,1,0,0,1,1,1
a3a5-898590ac-a3a5-465b-bd1e-901199,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,1,1
6aav-898976a4-6aav-45a2-8d7a-139406,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,1,1,1
5174-898av774-5174-4293-a917-738930,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,1,1,1
94b6-8997b13d-94b6-45b6-8425-835608,1,1,1,0,0,0,0,0,1,0,1,1,1,1,0,0,0,1,0,0,1,1,1,1
35b3-8997db6a-35b3-4c95-a370-890287,1,1,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,1,1,1
93a9-899a27b2-93a9-49ca-88b1-624229,1,1,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,0,1,1
a711-899a625c-a711-4616-a3ba-359808,1,1,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,1,1,0,0,1,1
61cc-899611e8-61cc-4a97-b65a-791373,1,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,1,1,1
0bc3-89a72db4-0bc3-b12a-b573-373228,1,1,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,1,1,1,1
4a77-89a76d25-4a77-4762-9492-879154,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,1,1
9311-89b05722-9311-43a6-bb63-686660,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,1,1,1
a767-89b1c723-a767-4728-9521-407909,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1,1,1
57a8-89b34087-57a8-4913-9d00-715268,0,0,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,1,1
634c-89b374db-634c-487a-a639-393384,1,0,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,0,0,1,1,1
9462-89b887d5-9462-4876-a40a-205237,1,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,1,1,1
5d3c-89b87a68-5d3c-4972-a760-82176,1,1,1,1,0,0,0,0,1,0,1,0,1,1,0,0,1,1,0,1,0,1,1,1
8126-89ba2d12-8126-4726-a21e-148431,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,1,1,1
6711-89ba4538-6711-4315-a708-831854,1,1,1,0,0,0,1,0,1,0,1,1,1,1,0,0,0,1,1,0,0,1,1,1
5b91-89bc5676-5b91-4334-bac8-827983,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,0,1,0,1,0,0,1,1
0238-89bd951d-0238-4110-b429-306973,1,1,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,1,0,0,1,1,1
2492-89c7391a-2492-4b77-b684-559760,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,1,1
8c11-89c82c6b-8c11-4208-aa49-285604,0,1,1,1,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,1,1,1,1
4287-89c87c30-4287-4d35-a27a-145850,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,1,1,1
1650-89ca7587-1650-4d31-b4a3-981861,0,0,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0,1,0,1,1
91b4-89d479da-91b4-b1c5-81e2-490797,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,1,1
ba6b-89dd8937-ba6b-485c-a6d4-611891,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1,1,1
06b2-89d696d2-06b2-48ca-b478-388774,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1,1,1
239a-8973621d-239a-41ed-8003-696412,1,1,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,1,0,0,1,1,1
b737-8974784c-b737-4c49-977c-627045,0,0,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1,1,1
797d-89758a46-797d-47d5-9970-214961,1,1,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0,1,1,1,1
d656-89761893-d656-418b-8392-633740,0,1,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,1,0,0,1,1,1
7829-897767b1-7829-4061-b916-820431,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,1,1
8abc-897a3d72-8abc-4d15-b710-942487,1,0,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,1,0,0,1,1,1
0639-89694b9c-0639-40a7-9a87-903358,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,1,0,1,1,1
2b73-89avd3d7-2b73-4112-a361-853299,1,1,1,1,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,1,0,1
d0ac-89673696-d0ac-4745-9bd3-929342,1,1,1,1,0,0,0,0,1,0,1,0,1,1,1,0,0,1,0,1,0,1,1,1
3167-8a019c25-3167-4b2a-8996-408252,1,0,1,0,0,0,1,0,1,0,1,0,1,1,0,0,0,1,1,0,0,1,1,1
b62d-8a075067-b62d-4bcb-aa67-745328,0,1,1,1,1,0,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,0,1,1
d5b1-8a08ac8d-d5b1-4c27-b82d-685701,1,1,0,1,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,1,1,1
d7cd-8a0b13b1-d7cd-458c-9c9c-918741,1,1,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,1,0,0,1,1,1
907a-8a0d6bd6-907a-4648-9957-688065,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,1,1
1b0d-8a1330a9-1b0d-47b0-a257-649074,1,1,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,1,0,0,1,1,1
80dd-8a13c8c4-80dd-4993-888b-34329,0,1,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,0,0,1,1,1
1688-8a164d33-1688-42a6-ac7d-538152,1,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,0,1,0,1,0,1,1,1
ba54-8a1b4b3a-ba54-41e2-a617-391729,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1,1,1
c958-8a1bb057-c958-4bc6-bbb7-171898,0,1,1,1,0,0,1,0,0,0,1,0,1,1,0,1,0,1,0,1,0,0,1,1
7776-8a2178b0-7776-40a4-a642-183144,0,0,1,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,1,1
c07b-8a223060-c07b-49ab-8887-734493,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,1,1,1
469a-8a227384-469a-43a2-b533-639971,1,0,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,1,1,1
bd94-8a39abd7-bd94-4c5c-9263-421019,1,1,1,0,0,0,1,0,1,0,1,0,1,1,0,0,0,1,1,0,0,1,1,1
70a1-8a378857-70a1-47a1-9629-719567,1,1,1,0,0,0,0,0,1,1,1,0,1,1,0,0,0,1,1,0,0,0,1,1
91b9-8a410089-91b9-45b9-955c-331656,1,1,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,0,0,0,1,1
94c8-8a45av2d-94c8-4742-8677-607955,1,1,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,0,0,1,1,1
d71c-8a4b03a9-d71c-b1c0-a345-280935,1,0,1,0,0,0,0,0,1,1,1,0,1,1,0,0,0,1,1,0,0,1,1,1
3310-8a4b4746-3310-b155-8515-476785,1,1,0,1,1,0,0,0,1,1,1,0,1,1,0,0,0,1,0,1,1,0,1,1
8d07-8a555606-8d07-4a5a-81e0-440707,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1,1,1
d26d-8a5c0917-d26d-4c27-a21b-626623,1,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,1,1,1,1
88d7-8a57579d-88d7-4680-8a84-431401,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,1,1,1
734c-8a61b073-734c-b1d5-9c7d-920758,0,0,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,1,0,0,1,1,1
24a2-8a678026-24a2-461d-b167-65445,1,1,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,1,0,0,0,1,1
ad67-8a6a7avc-ad67-4cd4-8c28-549333,1,1,1,1,1,0,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,1,1,1
6564-8a6bc62a-6564-4971-9167-966028,1,1,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,0,0,0,1,1
d142-8a6d223c-d142-4957-aa3a-95696,0,1,1,1,1,0,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,0,1,1
651a-8a6dcc19-651a-4290-b409-500606,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,1,1,1
3b50-8a67b426-3b50-4776-96bd-820217,0,1,0,1,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0,1,1,1,1
dbc9-8a1e7976-dbc9-4d8a-a246-636594,1,1,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0,1,0,1,1
2729-8a7127b8-2729-4d86-8c3a-750963,1,1,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0,1,1,1,1
cbad-8a74c7ac-cbad-4363-a89c-21540,1,1,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,1,0,0,1,1,1
77c4-8a79c372-77c4-4d4a-8b67-130149,1,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,1,0,0,1,1,1
2a79-8a7a4a64-2a79-4538-a632-129669,1,1,1,0,0,0,0,1,1,0,1,0,1,1,0,0,0,0,0,1,0,1,1,1
0147-8a7avbd3-0147-4b7d-8dd7-490723,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,1,1,1
2397-8a817400-2397-46ba-929d-907401,1,1,1,1,1,0,0,0,1,0,1,0,1,1,0,0,0,1,1,0,1,1,1,1
a717-8a83936b-a717-4313-8611-194087,0,1,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,1,1,1
a07a-8a845717-a07a-4839-9030-607686,1,1,1,0,0,0,1,0,1,0,1,0,1,1,0,0,0,1,1,0,0,1,1,1
6467-8a855d92-6467-4a17-94c2-714904,1,1,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,0,0,0,1,1
7820-8a8a1933-7820-4636-b771-255045,1,1,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0,1,1,1,1
3701-8a922708-3701-451c-a7a1-256544,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,1,1,1
631e-8a923a1c-631e-4d57-b8b5-733607,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1,1,1
415d-8a927a5a-415d-43b2-b7b6-270588,1,1,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0,1,0,1,1
7b83-8a937b79-7b83-4av8-8d00-858480,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,1
94b5-8a947d67-94b5-43c0-8c26-819915,1,0,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,1,0,0,0,1,1
a70d-8a988916-a70d-420d-9870-447630,1,0,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,1,0,0,1,1,1
3cb1-8a976b7b-3cb1-4816-9b59-994856,1,0,1,0,0,1,0,0,0,1,1,0,1,1,0,0,0,1,1,0,0,1,1,1
171c-8a97a673-171c-4090-8849-223535,1,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,0,1,1,1,0,1,1,1
21ea-8aa54701-21ea-b191-bc4c-580679,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,1,0,1,1,1
573d-8aa56127-573d-46a3-a614-113227,1,1,1,1,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,1,0,1,1,1
747b-8aa57676-747b-463c-8d38-590757,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,1,0,1,1,1
90a6-8aa5ab38-90a6-471b-9051-794605,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,1,0,0,1,1
7679-8aa72152-7679-42b1-94a1-142709,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,1,1,1,0,0,1,1,1
033c-8aab7658-033c-46aa-b8b9-533470,1,1,1,1,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,0,1,1
a375-8aac4c77-a375-4386-b875-655593,1,0,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,0,0,1,1,1
3845-8aac79c4-3845-4b73-a65d-814681,1,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,1,0,0,1,1,1
01ea-8ab291a2-01ea-45ad-8987-399392,0,1,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,1,1,1
7a65-8ab5c513-7a65-4b3c-b1c0-453929,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1,1,1
a967-8ab62c47-a967-4aa4-8270-140058,1,1,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,1,1,1,1
b0a9-8ab7649b-b0a9-456a-b7b4-679739,0,0,1,1,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,1,0,0,1,1
bc80-8abc7927-bc80-47ca-85b6-175360,0,1,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,0,0,0,1,1
694c-8ac09862-694c-41cd-b346-106054,1,0,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,0,0,1,1,1
4357-8ac27cd7-4357-4a32-bb10-768822,1,1,1,0,1,0,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,0,1,1
1316-8ac307db-1316-46ab-8435-37043,1,0,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,1,1,1
8b29-8ac5a77d-8b29-4bdc-9028-281846,0,1,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0,1,1,1,1
4538-8aca7a17-4538-4cd1-86bc-816144,1,1,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,0,0,1,1,1
1e47-8ad25169-1e47-4a1b-bc4d-343693,1,1,1,0,0,0,0,0,1,0,1,0,1,1,0,1,0,1,1,0,0,1,1,1
9db6-8ad39287-9db6-4705-a93b-442987,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,1
0080-8ad48723-0080-4882-9639-760188,1,1,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,1,0,0,1,1,1,1
7327-8adda617-7327-4277-8b70-545975,1,1,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,1,0,0,1,1,1
a745-8a740d1c-a745-4a0c-a3b7-646997,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,0,1,0,1,0,1,1,1
38b1-8a791504-38b1-b1a7-82da-534690,1,1,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,1,0,0,0,1,1
6ddd-8a605d48-6ddd-4980-bb17-936051,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,1,1,0,1,0,0,1,1
5c36-8a626308-5c36-431b-b98d-142550,1,0,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,1,1
5387-8a1e8b9a-5387-41e6-8d00-839959,1,1,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,1,0,0,0,1,1
3050-8a6a4615-3050-4164-8d70-190355,1,1,1,1,0,0,0,0,1,1,1,0,1,1,0,0,1,1,0,0,1,1,1,1
6773-8a6d97b1-6773-405a-90d0-993662,1,1,1,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,1,1,1
45bb-8b0414c0-45bb-4d3a-98a0-846613,0,0,1,1,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,1,0,1,1,1
c674-8b04c743-c674-4345-acd9-216,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,1,1
8adc-8b05d8b1-8adc-45d3-8c16-171649,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,1
bcaa-8b07c133-bcaa-45av-9640-431650,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,1,0,0,1,1
2342-8b0a734c-2342-4a67-8db2-297410,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,1,1,1,1
2776-8b07d047-2776-4c65-a716-531301,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,1
1ead-8b131719-1ead-488a-a9d4-294333,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,1,1,1
3425-8b133157-3425-454c-9c75-252702,1,1,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,0,0,0,1,1
253c-8b1b6707-253c-4579-a7c6-273144,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,1,1
43ca-8b1cc618-43ca-4035-9034-287483,1,0,1,0,0,0,0,0,0,1,1,0,1,1,0,0,0,1,1,0,0,0,1,1
3ad3-8b1da33c-3ad3-4170-8898-705533,1,1,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,1,0,0,1,1,1
7d53-8b20ab1e-7d53-42a6-b01c-555731,1,1,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,1,0,0,1,1,1
6b82-8b306568-6b82-4878-9273-634542,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,1,1
3d35-8b310726-3d35-4d60-a650-463999,1,0,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,1,1,1,1
876d-8b3b1a67-876d-4b68-ba61-446266,1,1,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,0,0,0,1,1
dd60-8b3a1b11-dd60-4d13-a570-770434,1,1,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,1,1,1
5776-8b3b2573-5776-486b-a988-961166,1,1,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,1,1,0,0,0,1,1
5aa8-8b40b63c-5aa8-b1bb-967c-615981,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,0,1,0,1,0,1,1,1
75a6-8b4ad3c4-75a6-4930-9760-88160,1,0,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0,1,0,0,1,1,1,1
b673-8b530792-b673-46b2-8d67-442012,1,1,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,1,0,0,1,1,1
7843-8b537164-7843-4av6-bcca-455778,1,1,1,0,0,0,0,0,1,0,1,0,1,1,0,1,0,1,0,0,1,1,1,1
d24b-8b5464b1-d24b-46b3-ac90-551292,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,1,0,1,1
c745-8b5946b1-c745-41bd-b373-498428,1,1,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,1,1,0,0,1,1,1
691e-8b5b30aa-691e-4926-b52d-226241,1,1,1,0,0,1,0,0,1,1,1,0,1,1,0,0,0,1,1,0,0,1,1,1
4cb9-8b5b7659-4cb9-4ad7-9bc1-229431,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,1
d4b3-8b5c5771-d4b3-4a02-88b7-108588,1,0,1,0,1,0,0,1,0,0,1,0,1,1,0,0,0,1,0,1,0,1,0,1
cd7a-8b571e1c-cd7a-4673-8d60-617405,1,1,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,0,1,1
b310-8b61ca33-b310-45d1-a19a-269127,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1,1,1
a513-8b62465b-a513-43b4-8672-51142,1,1,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0,1,1,1,1
00a2-8b625074-00a2-4816-a4c4-637910,0,1,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,1,0,0,1,1,1,1
d35d-8b65a290-d35d-4878-975a-92261,1,1,1,0,0,0,0,0,1,1,1,0,1,1,0,0,0,1,1,0,0,1,1,1
cd75-8b1e3858-cd75-4286-b13b-279735,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1,1,1
bb91-8b696d22-bb91-41e9-a23d-597454,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,1,1,1
8dd9-8b6ac230-8dd9-4746-bc5c-162629,1,0,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,1
1b45-8b673a74-1b45-43av-88d1-476475,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1,1,1
7786-8b714175-7786-460d-b57c-595705,1,0,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,0,0,1,1,1
36d0-8b7778d1-36d0-41e3-a170-863977,1,1,1,0,0,0,0,0,1,1,1,0,1,1,0,0,0,1,1,0,0,0,1,1
6865-8b7dc21c-6865-4956-aa46-556250,1,1,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,0,0,1,1,1
bbb4-8b837713-bbb4-48b8-9ba9-193859,1,1,1,0,0,1,0,0,1,0,1,0,1,1,0,0,0,1,1,0,0,0,1,1
6d06-8b8831d0-6d06-4704-aaba-474352,1,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,1,0,0,1,1,1
8464-8b86bb0c-8464-49c6-bb20-363232,0,0,1,0,0,1,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,1,1,1
2692-8b9131c0-2692-4612-a761-104582,1,1,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,1,0,0,1,1,1
5675-8b938a77-5675-413b-b70d-276844,1,1,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,1,0,0,0,1,1
d88d-8b95b9b0-d88d-4826-a7ac-50886,1,0,1,1,1,0,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,0,1,1
1c74-8b9ad33c-1c74-4bb7-b357-500795,0,1,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0,1,0,1,1
7967-8b9b6754-7967-427d-b026-306942,1,1,1,0,0,0,0,0,1,1,1,0,1,1,0,0,0,1,1,0,0,0,1,1
9a98-8b9da180-9a98-4355-9bad-122491,1,0,1,0,0,0,0,0,1,1,1,0,1,1,0,0,0,1,1,0,0,1,1,1
d6b9-8ba0dav3-d6b9-4767-8214-274345,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1,1,1
b740-8ba43672-b740-4a84-9864-133308,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1,1,1
13aa-8bab4aaa-13aa-4687-8367-817171,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,1,1,1
a91e-8bb81050-a91e-43aa-93bc-689459,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,1,1
7063-8bb6dbb5-7063-4797-a173-555768,1,0,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,1,1,1
1c6b-8bc706aa-1c6b-4ddb-a2d5-539422,1,1,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,1,0,0,1,1,1
4164-8bc842b5-4164-4198-a7b1-884640,1,1,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,1,0,0,1,1,1
777c-8bc8c734-777c-458a-b217-882625,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,1,0,0,1,1
56b7-8bcc1aa7-56b7-4877-b812-89607,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,1,0,1,1,1
3d80-8bcc2605-3d80-4284-9705-749602,1,0,1,1,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,1,1,1
db18-8bcd0706-db18-4772-b792-868957,1,1,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,1,0,0,1,1,1
7831-7dda5d70-7831-4a8b-a108-884700,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,1,1,1
7646-7ddc4b07-7646-47b7-841a-726720,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,1,1
3c68-7d702274-3c68-4949-ba56-342765,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,1,1,1
3287-7d705c78-3287-b127-b97d-128614,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,1,1,1
4c26-7d735bdd-4c26-4ad4-8057-133310,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,1,1,1
69a7-7d7a5d56-69a7-4687-bb97-179279,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1,1,1
6178-7d7ca2a9-6178-437d-b7c9-995696,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,1,1
a710-7d7dc69c-a710-4c72-8d4d-266078,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,1,1,1
0da9-7d76b546-0da9-4808-97b7-205556,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1,1,1
